Query_ID	Subject_Rank	Subject_ID	Backward_Rank	Backward_Query_ID	Status	Subject_Evalue	Subject_IdentityPercent	Subject_BitScore	Subject_WeightedCov	Backward_Query_Evalue	Backward_Query_IdentityPercent	Query_BitScore	Backward_Query_WeightedCov
Hcon5G00000000157.1	1	transcript:HCON_00189750-00001	1	Hcon5G00000000157.1	Hit	2.54191E-164	1.0	451.44	1.0	2.38314E-164	1.0	451.44	1.0
Hcon5G00000000158.2	1	transcript:HCON_00189740-00001	1	Hcon5G00000000158.2	Hit	0.0	1.0	1565.44	1.0	0.0	1.0	1565.44	1.0
Hcon5G00000000159.1	1	transcript:HCON_00061560-00001	1	Hcon5G00000012957.1	Miss	6.61908E-92	1.0	261.151	0.9541984732824428	8.54693E-104	1.0	291.582	1.0
Hcon5G00000000160.1	1	transcript:HCON_00189720-00001	1	Hcon5G00000000160.1	Hit	5.06725E-56	1.0	171.4	0.9879518072289156	1.28785E-55	1.0	171.4	0.9879518072289156
Hcon5G00000000161.1	1	transcript:HCON_00189710-00001	1	Hcon5G00000000161.1	Hit	3.45369E-56	1.0	166.777	1.0	3.39786E-56	1.0	166.777	1.0
Hcon5G00000000162.1	1	transcript:HCON_00189705-00001	1	Hcon5G00000000163.1	Miss	1.12817E-9	0.8333333333333334	51.2174	0.44776119402985076	0.0	1.0	3352.38	1.0
Hcon5G00000000163.1	1	transcript:HCON_00189705-00001	1	Hcon5G00000000163.1	Hit	0.0	1.0	3352.38	1.0	0.0	1.0	3352.38	1.0
Hcon5G00000000164.1	1	transcript:HCON_00189700-00001	1	Hcon5G00000000164.1	Hit	0.0	1.0	791.186	1.0	0.0	1.0	791.186	1.0
Hcon5G00000000165.1	1	transcript:HCON_00189690-00001	1	Hcon5G00000000165.1	Hit	0.0	1.0	988.408	1.0	0.0	1.0	988.408	1.0
Hcon5G00000000166.1	1	transcript:HCON_00189685-00001	1	Hcon5G00000000166.1	Hit	1.68859E-44	1.0	135.961	1.0	1.58312E-44	1.0	135.961	1.0
Hcon5G00000000167.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000000168.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000000169.1	1	transcript:HCON_00189680-00001	1	Hcon5G00000000169.1	Hit	0.0	1.0	1011.52	1.0	0.0	1.0	1011.52	1.0
Hcon5G00000000170.2	1	transcript:HCON_00189670-00001	1	Hcon5G00000000170.2	Hit	0.0	1.0	1061.6	1.0	0.0	1.0	1061.6	1.0
Hcon5G00000000171.1	1	transcript:HCON_00189650-00001	1	Hcon5G00000000171.1	Hit	0.0	0.977728285077951	3477.18	1.0	0.0	0.9793986636971047	3487.58	1.0
Hcon5G00000000172.1	1	transcript:HCON_00189660-00001	1	Hcon5G00000006508.3	Miss	3.88485E-45	1.0	139.813	0.9295774647887324	7.49466E-46	0.71900826446281	142.895	1.0
Hcon5G00000000173.1	1	transcript:HCON_00155200-00001	1	Hcon5G00000000173.1	Hit	1.53363E-148	0.9705882352941176	410.223	1.0	1.48012E-148	0.9705882352941176	410.223	1.0
Hcon5G00000000174.1	1	transcript:HCON_00189640-00001	1	Hcon5G00000000187.1	Miss	2.97808E-99	0.6052631578947368	304.294	0.9508771929824561	0.0	0.635036496350365	806.979	0.9955423476968797
Hcon5G00000000175.1	1	transcript:HCON_00189605-00001	1	Hcon5G00000000175.1	Hit	1.40473E-127	1.0	354.369	1.0	1.31698E-127	1.0	354.369	1.0
Hcon5G00000000176.1	1	transcript:HCON_00189600-00001	1	Hcon5G00000000176.1	Hit	0.0	1.0	1333.16	1.0	0.0	1.0	1333.16	1.0
Hcon5G00000000177.1	1	transcript:HCON_00189590-00001	1	Hcon5G00000000177.1	Hit	0.0	1.0	891.338	0.40216322517207476	0.0	1.0	891.338	0.40216322517207476
Hcon5G00000000178.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000000179.2	1	transcript:HCON_00189580-00001	1	Hcon5G00000000179.2	Hit	0.0	0.9948024948024948	1948.71	1.0	0.0	0.9948024948024948	1948.71	1.0
Hcon5G00000000180.2	1	transcript:HCON_00189565-00001	1	Hcon5G00000000180.2	Hit	1.58246E-157	0.8491228070175438	437.958	1.0	4.79785E-157	0.8491228070175438	436.417	1.0
Hcon5G00000000181.1	1	transcript:HCON_00189560-00001	1	Hcon5G00000000181.1	Hit	0.0	1.0	963.755	1.0	0.0	1.0	963.755	1.0
Hcon5G00000000182.1	1	transcript:HCON_00189540-00001	1	Hcon5G00000000182.1	Hit	0.0	0.9886363636363636	716.072	1.0	0.0	0.9886363636363636	716.072	1.0
Hcon5G00000000183.1	1	transcript:HCON_00189530-00001	1	Hcon5G00000000183.1	Hit	0.0	1.0	1030.01	1.0	0.0	1.0	1030.01	1.0
Hcon5G00000000184.2	1	transcript:HCON_00189520-00001	1	Hcon5G00000000184.2	Hit	2.9597E-73	0.9903846153846154	213.386	0.9629629629629629	3.67407E-73	0.9903846153846154	213.386	0.9629629629629629
Hcon5G00000000185.1	1	transcript:HCON_00189500-00001	1	Hcon5G00000000185.1	Hit	0.0	1.0	1725.29	1.0	0.0	1.0	1725.29	1.0
Hcon5G00000000186.1	1	transcript:HCON_00189490-00001	1	Hcon5G00000000186.1	Hit	0.0	0.9543147208121827	1136.71	1.0	0.0	0.9543147208121827	1136.71	1.0
Hcon5G00000000187.1	1	transcript:HCON_00189640-00001	1	Hcon5G00000000187.1	Hit	0.0	0.635036496350365	794.267	0.9955423476968797	0.0	0.635036496350365	806.979	0.9955423476968797
Hcon5G00000000188.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000000189.4	1	transcript:HCON_00189480-00001	1	Hcon5G00000000189.4	Hit	0.0	0.9666059502125076	3245.29	1.0	0.0	0.9666059502125076	3245.29	1.0
Hcon5G00000000190.1	1	transcript:HCON_00189470-00001	1	Hcon5G00000000190.1	Hit	0.0	1.0	845.884	1.0	0.0	1.0	845.884	1.0
Hcon5G00000000191.1	1	transcript:HCON_00189460-00001	1	Hcon5G00000000191.1	Hit	2.3835E-164	0.9955555555555555	451.825	1.0	2.23462E-164	0.9955555555555555	451.825	1.0
Hcon5G00000000192.1	1	transcript:HCON_00189450-00001	1	Hcon5G00000000192.1	Hit	0.0	1.0	642.499	1.0	0.0	1.0	642.499	1.0
Hcon5G00000000193.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000000194.2	1	transcript:HCON_00189440-00001	1	Hcon5G00000000194.2	Hit	0.0	0.9764150943396226	831.632	1.0	0.0	0.9764150943396226	831.632	1.0
Hcon5G00000000195.1	1	transcript:HCON_00189430-00001	1	Hcon5G00000000195.1	Hit	6.02739E-72	0.6787878787878788	212.231	1.0	4.48647E-72	0.6787878787878788	212.231	1.0
Hcon5G00000000196.1	1	transcript:HCON_00189420-00001	1	Hcon5G00000000196.1	Hit	5.75478E-167	0.9954337899543378	457.988	1.0	5.39531E-167	0.9954337899543378	457.988	1.0
Hcon5G00000000197.1	1	transcript:HCON_00189410-00001	1	Hcon5G00000000197.1	Hit	5.66861E-134	1.0	371.318	1.0	5.31453E-134	1.0	371.318	1.0
Hcon5G00000000198.1	1	transcript:HCON_00189400-00001	1	Hcon5G00000000198.1	Hit	5.48272E-129	0.9944444444444445	358.607	1.0	5.14025E-129	0.9944444444444445	358.607	1.0
Hcon5G00000000199.1	1	transcript:HCON_00189390-00001	1	Hcon5G00000000199.1	Hit	1.07459E-121	1.0	338.961	1.0	1.00747E-121	1.0	338.961	1.0
Hcon5G00000000200.1	1	transcript:HCON_00189380-00001	1	Hcon5G00000000200.1	Hit	2.85128E-147	0.9802955665024631	406.757	1.0	2.67318E-147	0.9802955665024631	406.757	1.0
Hcon5G00000000201.1	1	transcript:HCON_00189370-00001	1	Hcon5G00000000201.1	Hit	0.0	1.0	822.387	1.0	0.0	1.0	822.387	1.0
Hcon5G00000000202.2	1	transcript:HCON_00189360-00001	1	Hcon5G00000000202.2	Hit	0.0	0.9802631578947368	614.764	1.0	0.0	0.9802631578947368	614.764	1.0
Hcon5G00000000203.1	1	transcript:HCON_00189350-00001	1	Hcon5G00000000203.1	Hit	0.0	1.0	597.816	1.0	0.0	1.0	597.816	1.0
Hcon5G00000000204.1	1	transcript:HCON_00189340-00001	1	Hcon5G00000000204.1	Hit	0.0	1.0	668.692	1.0	0.0	1.0	668.692	1.0
Hcon5G00000000205.3	1	transcript:HCON_00189330-00001	1	Hcon5G00000000205.3	Hit	0.0	0.9976057462090981	2575.82	1.0	0.0	0.9976057462090981	2575.82	1.0
Hcon5G00000000206.1	1	transcript:HCON_00189320-00001	1	Hcon5G00000000206.1	Hit	1.04562E-57	0.9887640449438202	171.4	1.0	9.8031E-58	0.9887640449438202	171.4	1.0
Hcon5G00000000207.1	1	transcript:HCON_00189310-00001	1	Hcon5G00000000207.1	Hit	2.78401E-163	1.0	449.129	1.0	2.61011E-163	1.0	449.129	1.0
Hcon5G00000000208.1	1	transcript:HCON_00189300-00001	1	Hcon5G00000000208.1	Hit	0.0	1.0	1100.12	1.0	0.0	1.0	1100.12	1.0
Hcon5G00000000209.1	1	transcript:HCON_00189290-00001	1	Hcon5G00000000209.1	Hit	0.0	1.0	1672.91	1.0	0.0	1.0	1672.91	1.0
Hcon5G00000000210.1	1	transcript:HCON_00189280-00002	1	Hcon5G00000000210.1	Hit	0.0	0.9991728701406121	2511.1	1.0	0.0	0.9991728701406121	2511.1	1.0
Hcon5G00000000211.1	1	transcript:HCON_00189270-00001	1	Hcon5G00000000211.1	Hit	0.0	1.0	680.248	1.0	0.0	1.0	680.248	1.0
Hcon5G00000000212.3	1	transcript:HCON_00189260-00001	1	Hcon5G00000000212.3	Hit	0.0	0.9761904761904762	745.347	1.0	0.0	0.9761904761904762	745.347	1.0
Hcon5G00000000213.1	1	transcript:HCON_00189250-00001	1	Hcon5G00000000213.1	Hit	0.0	1.0	499.204	1.0	0.0	1.0	499.204	1.0
Hcon5G00000000214.1	1	transcript:HCON_00189240-00001	1	Hcon5G00000000214.1	Hit	0.0	1.0	3367.79	1.0	0.0	1.0	3367.79	1.0
Hcon5G00000000215.2	1	transcript:HCON_00189205-00001	1	Hcon5G00000000215.2	Hit	0.0	0.8247619047619048	3105.08	0.9988597491448119	0.0	0.7582010582010582	3253.77	0.9988597491448119
Hcon5G00000000216.1	1	transcript:HCON_00189200-00001	1	Hcon5G00000000216.1	Hit	3.36363E-46	1.0	140.584	1.0	3.15353E-46	1.0	140.584	1.0
Hcon5G00000000217.2	1	transcript:HCON_00189190-00002	1	Hcon5G00000000217.2	Hit	0.0	0.9925373134328358	837.025	0.9548693586698337	0.0	0.9925373134328358	837.025	0.9548693586698337
Hcon5G00000000218.1	1	transcript:HCON_00139250-00001	1	Hcon5G00000007824.1	Miss	6.81157E-31	1.0	102.064	1.0	7.70769E-63	0.9894736842105263	184.496	1.0
Hcon5G00000000219.1	1	transcript:HCON_00189640-00001	1	Hcon5G00000000187.1	Miss	2.33236E-113	0.6595744680851063	339.347	0.99609375	0.0	0.635036496350365	806.979	0.9955423476968797
Hcon5G00000000220.1	1	transcript:HCON_00189180-00001	1	Hcon5G00000000220.1	Hit	1.66916E-69	1.0	201.83	1.0	1.6128E-69	1.0	201.83	1.0
Hcon5G00000000221.1	1	transcript:HCON_00189170-00001	1	Hcon5G00000000221.1	Hit	4.51633E-55	0.9873417721518988	163.696	1.0	4.23422E-55	0.9873417721518988	163.696	1.0
Hcon5G00000000222.7	1	transcript:HCON_00189160-00001	1	Hcon5G00000000222.7	Hit	0.0	1.0	1257.66	1.0	0.0	1.0	1257.66	1.0
Hcon5G00000000223.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000000224.1	1	transcript:HCON_00189150-00001	1	Hcon5G00000000224.1	Hit	0.0	1.0	1016.91	1.0	0.0	1.0	1016.91	1.0
Hcon5G00000000225.3	1	transcript:HCON_00189130-00001	1	Hcon5G00000000225.3	Hit	0.0	0.9629032258064516	1219.91	1.0	0.0	0.9629032258064516	1219.91	1.0
Hcon5G00000000226.3	1	transcript:HCON_00189120-00001	1	Hcon5G00000000226.3	Hit	6.4855E-178	1.0	487.649	0.9833333333333333	5.88426E-178	1.0	487.649	0.9833333333333333
Hcon5G00000000227.1	1	transcript:HCON_00189110-00001	1	Hcon5G00000000227.1	Hit	0.0	1.0	706.057	1.0	0.0	1.0	706.057	1.0
Hcon5G00000000228.1	1	transcript:HCON_00189100-00001	1	Hcon5G00000000228.1	Hit	0.0	1.0	706.827	1.0	0.0	1.0	706.827	1.0
Hcon5G00000000229.1	1	transcript:HCON_00189090-00001	1	Hcon5G00000000229.1	Hit	6.22776E-60	1.0	176.792	1.0	5.83876E-60	1.0	176.792	1.0
Hcon5G00000000230.2	1	transcript:HCON_00189080-00002	1	Hcon5G00000000230.2	Hit	3.13434E-131	0.9838709677419355	365.155	1.0	2.81738E-131	0.9838709677419355	365.155	1.0
Hcon5G00000000231.1	1	transcript:HCON_00189070-00001	1	Hcon5G00000000231.1	Hit	0.0	0.9904458598726115	1929.07	1.0	0.0	0.9904458598726115	1929.07	1.0
Hcon5G00000000232.1	1	transcript:HCON_00189060-00001	1	Hcon5G00000000232.1	Hit	1.34764E-36	1.0	116.701	1.0	1.26346E-36	1.0	116.701	1.0
Hcon5G00000000233.1	1	transcript:HCON_00189050-00001	1	Hcon5G00000000233.1	Hit	1.00178E-164	1.0	452.595	1.0	9.39201E-165	1.0	452.595	1.0
Hcon5G00000000234.1	1	transcript:HCON_00189040-00001	1	Hcon5G00000000234.1	Hit	0.0	1.0	1435.24	1.0	0.0	1.0	1435.24	1.0
Hcon5G00000000235.1	1	transcript:HCON_00189035-00001	1	Hcon5G00000000235.1	Hit	3.29901E-45	1.0	137.887	1.0	3.09294E-45	1.0	137.887	1.0
Hcon5G00000000236.1	1	transcript:HCON_00189030-00001	1	Hcon5G00000000236.1	Hit	0.0	1.0	603.594	1.0	0.0	1.0	603.594	1.0
Hcon5G00000000237.1	1	transcript:HCON_00189020-00001	1	Hcon5G00000000237.1	Hit	3.86432E-170	1.0	466.463	1.0	3.62294E-170	1.0	466.463	1.0
Hcon5G00000000238.1	1	transcript:HCON_00189010-00001	1	Hcon5G00000000238.1	Hit	0.0	0.9802631578947368	609.372	1.0	0.0	0.9802631578947368	609.372	1.0
Hcon5G00000000239.1	1	transcript:HCON_00189000-00001	1	Hcon5G00000000239.1	Hit	0.0	1.0	1234.55	1.0	0.0	1.0	1234.55	1.0
Hcon5G00000000240.4	1	transcript:HCON_00188990-00001	1	Hcon5G00000000240.4	Hit	0.0	1.0	1025.39	1.0	0.0	1.0	1025.39	1.0
Hcon5G00000000241.1	1	transcript:HCON_00188980-00001	1	Hcon5G00000000241.1	Hit	0.0	0.9948805460750854	1203.35	1.0	0.0	0.9948805460750854	1203.35	1.0
Hcon5G00000000242.2	1	transcript:HCON_00188970-00001	1	Hcon5G00000000242.2	Hit	0.0	1.0	1130.16	1.0	0.0	1.0	1130.16	1.0
Hcon5G00000000243.1	1	transcript:HCON_00188620-00001	1	Hcon5G00000000243.1	Hit	0.0	0.9940476190476191	672.929	1.0	0.0	0.9940476190476191	672.929	1.0
Hcon5G00000000244.1	1	transcript:HCON_00188960-00001	1	Hcon5G00000000244.1	Hit	0.0	1.0	828.55	1.0	0.0	1.0	828.55	1.0
Hcon5G00000000245.3	1	transcript:HCON_00188950-00001	1	Hcon5G00000000245.3	Hit	0.0	1.0	653.67	1.0	0.0	1.0	653.67	1.0
Hcon5G00000000246.1	1	transcript:HCON_00188940-00001	1	Hcon5G00000000246.1	Hit	5.76765E-144	1.0	397.512	1.0	5.16035E-144	1.0	397.512	1.0
Hcon5G00000000247.1	1	transcript:HCON_00188920-00001	1	Hcon5G00000000247.1	Hit	0.0	1.0	670.233	1.0	0.0	1.0	670.233	1.0
Hcon5G00000000248.2	1	transcript:HCON_00188910-00001	1	Hcon5G00000000248.2	Hit	0.0	1.0	629.017	1.0	0.0	1.0	629.017	1.0
Hcon5G00000000249.1	1	transcript:HCON_00188890-00001	1	Hcon5G00000000249.1	Hit	0.0	0.998389694041868	1276.54	1.0	0.0	0.998389694041868	1276.54	1.0
Hcon5G00000000250.1	1	transcript:HCON_00188900-00001	1	Hcon5G00000000250.1	Hit	3.82617E-23	1.0	80.4925	1.0	3.58717E-23	1.0	80.4925	1.0
Hcon5G00000000251.1	1	transcript:HCON_00188880-00001	1	Hcon5G00000000251.1	Hit	8.21988E-157	1.0	431.795	1.0	7.70644E-157	1.0	431.795	1.0
Hcon5G00000000252.1	1	transcript:HCON_00188870-00001	1	Hcon5G00000000252.1	Hit	0.0	1.0	561.607	1.0	0.0	1.0	561.607	1.0
Hcon5G00000000253.1	1	transcript:HCON_00188860-00001	1	Hcon5G00000000253.1	Hit	3.73603E-122	1.0	340.502	1.0	3.50267E-122	1.0	340.502	1.0
Hcon5G00000000254.4	1	transcript:HCON_00188850-00002	1	Hcon5G00000000254.4	Hit	0.0	0.9501582278481012	2423.28	1.0	0.0	0.9501582278481012	2423.28	1.0
Hcon5G00000000255.2	1	transcript:HCON_00188840-00001	1	Hcon5G00000000255.2	Hit	0.0	1.0	1274.61	0.9983922829581994	0.0	1.0	1274.61	0.9983922829581994
Hcon5G00000000256.3	1	transcript:HCON_00188830-00001	1	Hcon5G00000000256.3	Hit	0.0	0.9964028776978417	577.015	1.0	0.0	0.9964028776978417	577.015	1.0
Hcon5G00000000257.1	1	transcript:HCON_00188820-00001	1	Hcon5G00000000257.1	Hit	0.0	0.9975961538461539	1680.23	1.0	0.0	0.9975961538461539	1680.23	1.0
Hcon5G00000000258.1	1	transcript:HCON_00188810-00001	1	Hcon5G00000000258.1	Hit	0.0	0.9895666131621188	2543.46	1.0	0.0	0.9895666131621188	2543.46	1.0
Hcon5G00000000259.1	1	transcript:HCON_00188800-00001	1	Hcon5G00000000259.1	Hit	0.0	1.0	1159.44	1.0	0.0	1.0	1159.44	1.0
Hcon5G00000000260.1	1	transcript:HCON_00188790-00001	1	Hcon5G00000000260.1	Hit	2.00359E-161	1.0	443.351	1.0	1.87844E-161	1.0	443.351	1.0
Hcon5G00000000261.1	1	transcript:HCON_00188780-00001	1	Hcon5G00000000261.1	Hit	2.36132E-63	1.0	186.037	1.0	2.21382E-63	1.0	186.037	1.0
Hcon5G00000000262.1	1	transcript:HCON_00188770-00001	1	Hcon5G00000000262.1	Hit	4.00635E-77	1.0	221.861	1.0	3.7561E-77	1.0	221.861	1.0
Hcon5G00000000263.1	1	transcript:HCON_00188760-00001	1	Hcon5G00000000263.1	Hit	0.0	0.9922566371681416	3625.87	1.0	0.0	0.9922566371681416	3625.87	1.0
Hcon5G00000000264.1	1	transcript:HCON_00188750-00001	1	Hcon5G00000000264.1	Hit	7.66812E-81	0.9666666666666667	232.261	1.0	7.18915E-81	0.9666666666666667	232.261	1.0
Hcon5G00000000265.2	1	transcript:HCON_00188740-00001	1	Hcon5G00000000265.2	Hit	9.04155E-100	1.0	281.567	1.0	8.47678E-100	1.0	281.567	1.0
Hcon5G00000000266.1	1	transcript:HCON_00188730-00001	1	Hcon5G00000000266.1	Hit	0.0	1.0	984.171	1.0	0.0	1.0	984.171	1.0
Hcon5G00000000267.1	1	transcript:HCON_00188720-00001	1	Hcon5G00000000267.1	Hit	0.0	0.9971098265895953	689.493	1.0	0.0	0.9971098265895953	689.493	1.0
Hcon5G00000000268.1	1	transcript:HCON_00188710-00001	1	Hcon5G00000000268.1	Hit	0.0	1.0	799.66	1.0	0.0	1.0	799.66	1.0
Hcon5G00000000269.1	1	transcript:HCON_00188700-00001	1	Hcon5G00000000269.1	Hit	0.0	1.0	690.263	1.0	0.0	1.0	690.263	1.0
Hcon5G00000000270.3	1	transcript:HCON_00188690-00001	1	Hcon5G00000000270.3	Hit	0.0	1.0	1657.5	1.0	0.0	1.0	1657.5	1.0
Hcon5G00000000271.1	1	transcript:HCON_00188680-00001	1	Hcon5G00000000271.1	Hit	1.77829E-61	1.0	181.03	1.0	1.66721E-61	1.0	181.03	1.0
Hcon5G00000000272.1	1	transcript:HCON_00188670-00001	1	Hcon5G00000000272.1	Hit	0.0	1.0	551.977	0.8548387096774194	0.0	1.0	551.977	0.8548387096774194
Hcon5G00000000273.2	1	transcript:HCON_00188665-00001	1	Hcon5G00000000273.2	Hit	0.0	0.9978094194961665	1864.74	1.0	0.0	0.9978094194961665	1864.74	1.0
Hcon5G00000000274.1	1	transcript:HCON_00188660-00002	1	Hcon5G00000000274.1	Hit	0.0	1.0	1102.04	1.0	0.0	1.0	1102.04	1.0
Hcon5G00000000275.1	1	transcript:HCON_00188650-00001	1	Hcon5G00000000275.1	Hit	0.0	0.9971830985915493	718.383	1.0	0.0	0.9971830985915493	718.383	1.0
Hcon5G00000000276.1	1	transcript:HCON_00188640-00001	1	Hcon5G00000000276.1	Hit	0.0	1.0	1242.64	1.0	0.0	1.0	1242.64	1.0
Hcon5G00000000277.1	1	transcript:HCON_00188630-00001	1	Hcon5G00000000277.1	Hit	0.0	0.9903846153846154	603.208	1.0	0.0	0.9903846153846154	603.208	1.0
Hcon5G00000000278.1	1	transcript:HCON_00188590-00001	1	Hcon5G00000000278.1	Hit	0.0	0.9958706125258087	3013.02	1.0	0.0	0.9958706125258087	3013.02	1.0
Hcon5G00000000279.1	1	transcript:HCON_00188600-00001	1	Hcon5G00000000279.1	Hit	0.0	0.9969230769230769	653.284	1.0	0.0	0.9969230769230769	653.284	1.0
Hcon5G00000000280.1	1	transcript:HCON_00188580-00001	1	Hcon5G00000000280.1	Hit	1.07306E-94	1.0	268.085	1.0	1.00603E-94	1.0	268.085	1.0
Hcon5G00000000281.4	1	transcript:HCON_00188565-00001	1	Hcon5G00000000281.4	Hit	0.0	0.9959349593495935	1018.45	0.984	0.0	0.9959349593495935	1018.45	0.984
Hcon5G00000000282.1	1	transcript:HCON_00188562-00001	1	Hcon5G00000000282.1	Hit	2.92877E-42	1.0	130.183	1.0	2.74583E-42	1.0	130.183	1.0
Hcon5G00000000283.1	1	transcript:HCON_00188560-00001	1	Hcon5G00000000283.1	Hit	0.0	0.9741784037558685	857.44	1.0	0.0	0.9741784037558685	857.44	1.0
Hcon5G00000000284.1	1	transcript:HCON_00188540-00001	1	Hcon5G00000000284.1	Hit	0.0	0.973305954825462	979.163	1.0	0.0	0.973305954825462	979.163	1.0
Hcon5G00000000285.2	1	transcript:HCON_00188550-00001	1	Hcon5G00000000285.2	Hit	0.0	0.9987900786448881	3384.73	1.0	0.0	0.9987900786448881	3384.73	1.0
Hcon5G00000000286.1	1	transcript:HCON_00188530-00001	1	Hcon5G00000000286.1	Hit	0.0	1.0	2114.73	1.0	0.0	1.0	2114.73	1.0
Hcon5G00000000287.2	1	transcript:HCON_00188520-00001	1	Hcon5G00000000287.2	Hit	2.12862E-120	1.0	335.495	1.0	1.99566E-120	1.0	335.495	1.0
Hcon5G00000000288.1	1	transcript:HCON_00188510-00001	1	Hcon5G00000000288.1	Hit	0.0	1.0	522.316	1.0	0.0	1.0	522.316	1.0
Hcon5G00000000289.1	1	transcript:HCON_00188500-00001	1	Hcon5G00000000289.1	Hit	0.0	1.0	974.156	1.0	0.0	1.0	974.156	1.0
Hcon5G00000000290.1	1	transcript:HCON_00154850-00001	1	Hcon5G00000016781.1	Miss	1.56311E-66	0.97	202.601	0.9433962264150944	1.51197E-170	0.9180887372013652	515.768	0.8798798798798799
Hcon5G00000000291.1	1	transcript:HCON_00080600-00001	1	Hcon5G00000010993.1	Miss	1.06911E-15	0.8571428571428571	68.9366	0.5675675675675675	0.0	0.9936238044633369	1932.92	1.0
Hcon5G00000000292.1	1	transcript:HCON_00188490-00001	1	Hcon5G00000000292.1	Hit	4.649E-153	0.7475083056478405	429.098	0.9911894273127754	2.73316E-153	0.7475083056478405	429.098	0.9911894273127754
Hcon5G00000000293.2	1	transcript:HCON_00188487-00001	1	Hcon5G00000000293.2	Hit	0.0	0.9928909952606635	876.315	1.0	0.0	0.9928909952606635	876.315	1.0
Hcon5G00000000294.1	1	transcript:HCON_00188485-00001	1	Hcon5G00000000294.1	Hit	0.0	1.0	767.689	1.0	0.0	1.0	767.689	1.0
Hcon5G00000000295.1	1	transcript:HCON_00188480-00001	1	Hcon5G00000000295.1	Hit	1.55919E-168	1.0	462.225	1.0	1.4618E-168	1.0	462.225	1.0
Hcon5G00000000296.1	1	transcript:HCON_00188475-00001	1	Hcon5G00000000296.1	Hit	1.95709E-162	1.0	446.047	1.0	1.83484E-162	1.0	446.047	1.0
Hcon5G00000000297.1	1	transcript:HCON_00188470-00001	1	Hcon5G00000000297.1	Hit	1.80834E-116	1.0	325.094	1.0	1.69538E-116	1.0	325.094	1.0
Hcon5G00000000298.1	1	transcript:HCON_00188469-00001	1	Hcon5G00000000298.1	Hit	0.0	1.0	507.294	1.0	0.0	1.0	507.294	1.0
Hcon5G00000000299.1	1	transcript:HCON_00188468-00001	1	Hcon5G00000000299.1	Hit	6.74805E-50	0.784	154.451	0.9920634920634921	3.44449E-47	0.776	147.517	0.9920634920634921
Hcon5G00000000300.1	1	transcript:HCON_00188467-00001	1	Hcon5G00000000300.1	Hit	2.15267E-86	0.9852941176470589	247.284	1.0	2.0182E-86	0.9852941176470589	247.284	1.0
Hcon5G00000000301.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000000302.1	1	transcript:HCON_00188464-00001	1	Hcon5G00000000302.1	Hit	1.66148E-55	0.9503105590062112	171.4	1.0	7.04398E-61	0.9254658385093167	184.882	1.0
Hcon5G00000000303.2	1	transcript:HCON_00188460-00001	1	Hcon5G00000000303.2	Hit	0.0	1.0	746.888	1.0	0.0	1.0	746.888	1.0
Hcon5G00000000304.2	1	transcript:HCON_00188455-00001	1	Hcon5G00000000304.2	Hit	0.0	1.0	727.628	1.0	0.0	1.0	727.628	1.0
Hcon5G00000000305.1	1	transcript:HCON_00188450-00001	1	Hcon5G00000000305.1	Hit	0.0	0.9964476021314387	1140.56	1.0	0.0	0.9964476021314387	1140.56	1.0
Hcon5G00000000306.1	1	transcript:HCON_00188440-00001	1	Hcon5G00000000306.1	Hit	1.18113E-84	0.9191176470588235	243.047	1.0	1.10736E-84	0.9191176470588235	243.047	1.0
Hcon5G00000000307.1	1	transcript:HCON_00188410-00001	1	Hcon5G00000000307.1	Hit	0.0	1.0	1108.21	1.0	0.0	1.0	1108.21	1.0
Hcon5G00000000308.1	1	transcript:HCON_00188400-00001	1	Hcon5G00000000308.1	Hit	0.0	1.0	1125.15	1.0	0.0	1.0	1125.15	1.0
Hcon5G00000000309.1	1	transcript:HCON_00188390-00001	1	Hcon5G00000000309.1	Hit	0.0	1.0	609.757	1.0	0.0	1.0	609.757	1.0
Hcon5G00000000310.1	1	transcript:HCON_00188385-00001	1	Hcon5G00000000310.1	Hit	1.52872E-109	1.0	307.375	1.0	1.43323E-109	1.0	307.375	1.0
Hcon5G00000000311.1	1	transcript:HCON_00188380-00001	1	Hcon5G00000000311.1	Hit	8.78999E-31	0.7887323943661971	102.449	0.922077922077922	8.45499E-31	0.7887323943661971	102.449	0.922077922077922
Hcon5G00000000312.1	1	transcript:HCON_00188375-00002	1	Hcon5G00000000312.1	Hit	0.0	1.0	1409.82	1.0	0.0	1.0	1409.82	1.0
Hcon5G00000000313.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000000314.1	1	transcript:HCON_00188360-00001	1	Hcon5G00000000314.1	Hit	0.0	0.9969418960244648	655.596	1.0	0.0	0.9969418960244648	655.596	1.0
